name,url,team
Tim Hardaway Jr.,https://www.espn.com/nba/player/gamelog/_/id/2528210/tim-hardaway-jr,DAL
George King,https://www.espn.com/nba/player/gamelog/_/id/3064320/george-king,DAL
Maxi Kleber,https://www.espn.com/nba/player/gamelog/_/id/2960236/maxi-kleber,DAL
Boban Marjanovic,https://www.espn.com/nba/player/gamelog/_/id/4376/boban-marjanovic,DAL
Frank Ntilikina,https://www.espn.com/nba/player/gamelog/_/id/4230547/frank-ntilikina,DAL
Theo Pinson,https://www.espn.com/nba/player/gamelog/_/id/3138154/theo-pinson,DAL
Kristaps Porzingis,https://www.espn.com/nba/player/gamelog/_/id/3102531/kristaps-porzingis,DAL
Dwight Powell,https://www.espn.com/nba/player/gamelog/_/id/2531367/dwight-powell,DAL
D.J. Augustin,https://www.espn.com/nba/player/gamelog/_/id/3415/dj-augustin,HOU
Armoni Brooks,https://www.espn.com/nba/player/gamelog/_/id/4066450/armoni-brooks,HOU
Josh Christopher,https://www.espn.com/nba/player/gamelog/_/id/4432168/josh-christopher,HOU
Usman Garuba,https://www.espn.com/nba/player/gamelog/_/id/4871143/usman-garuba,HOU
Eric Gordon,https://www.espn.com/nba/player/gamelog/_/id/3431/eric-gordon,HOU
Jalen Green,https://www.espn.com/nba/player/gamelog/_/id/4437244/jalen-green,HOU
DeJon Jarreau,https://www.espn.com/nba/player/gamelog/_/id/4066796/dejon-jarreau,HOU
Kenyon Martin Jr.,https://www.espn.com/nba/player/gamelog/_/id/4431828/kenyon-martin-jr,HOU
Garrison Mathews,https://www.espn.com/nba/player/gamelog/_/id/3913180/garrison-mathews,HOU
Daishen Nix,https://www.espn.com/nba/player/gamelog/_/id/4432176/daishen-nix,HOU
David Nwaba,https://www.espn.com/nba/player/gamelog/_/id/3062744/david-nwaba,HOU
Kevin Porter Jr.,https://www.espn.com/nba/player/gamelog/_/id/4397140/kevin-porter-jr,HOU
Trevelin Queen,https://www.espn.com/nba/player/gamelog/_/id/4409222/trevelin-queen,HOU
Alperen Sengun,https://www.espn.com/nba/player/gamelog/_/id/4871144/alperen-sengun,HOU
Jae'Sean Tate,https://www.espn.com/nba/player/gamelog/_/id/3136777/jaesean-tate,HOU
Daniel Theis,https://www.espn.com/nba/player/gamelog/_/id/2451037/daniel-theis,HOU
John Wall,https://www.espn.com/nba/player/gamelog/_/id/4237/john-wall,HOU
Christian Wood,https://www.espn.com/nba/player/gamelog/_/id/3058254/christian-wood,HOU
Steven Adams,https://www.espn.com/nba/player/gamelog/_/id/2991235/steven-adams,MEM
Santi Aldama,https://www.espn.com/nba/player/gamelog/_/id/4593125/santi-aldama,MEM
Kyle Anderson,https://www.espn.com/nba/player/gamelog/_/id/2993874/kyle-anderson,MEM
Desmond Bane,https://www.espn.com/nba/player/gamelog/_/id/4066320/desmond-bane,MEM
Dillon Brooks,https://www.espn.com/nba/player/gamelog/_/id/3155526/dillon-brooks,MEM
Shaq Buchanan,https://www.espn.com/nba/player/gamelog/_/id/4279887/shaq-buchanan,MEM
Brandon Clarke,https://www.espn.com/nba/player/gamelog/_/id/3906665/brandon-clarke,MEM
Jarrett Culver,https://www.espn.com/nba/player/gamelog/_/id/4277928/jarrett-culver,MEM
Shaquille Harrison,https://www.espn.com/nba/player/gamelog/_/id/2991274/shaquille-harrison,MEM
Jaren Jackson Jr.,https://www.espn.com/nba/player/gamelog/_/id/4277961/jaren-jackson-jr,MEM
DaQuan Jeffries,https://www.espn.com/nba/player/gamelog/_/id/3913220/daquan-jeffries,MEM
Tyus Jones,https://www.espn.com/nba/player/gamelog/_/id/3135046/tyus-jones,MEM
John Konchar,https://www.espn.com/nba/player/gamelog/_/id/3134932/john-konchar,MEM
Dakota Mathias,https://www.espn.com/nba/player/gamelog/_/id/3136991/dakota-mathias,MEM
De'Anthony Melton,https://www.espn.com/nba/player/gamelog/_/id/4066436/deanthony-melton,MEM
Ja Morant,https://www.espn.com/nba/player/gamelog/_/id/4279888/ja-morant,MEM
Yves Pons,https://www.espn.com/nba/player/gamelog/_/id/4278116/yves-pons,MEM
Xavier Sneed,https://www.espn.com/nba/player/gamelog/_/id/4066303/xavier-sneed,MEM
Tyrell Terry,https://www.espn.com/nba/player/gamelog/_/id/4431747/tyrell-terry,MEM
Jon Teske,https://www.espn.com/nba/player/gamelog/_/id/4066378/jon-teske,MEM
Killian Tillie,https://www.espn.com/nba/player/gamelog/_/id/4066651/killian-tillie,MEM
Xavier Tillman,https://www.espn.com/nba/player/gamelog/_/id/4277964/xavier-tillman,MEM
Ziaire Williams,https://www.espn.com/nba/player/gamelog/_/id/4433137/ziaire-williams,MEM
Nickeil Alexander-Walker,https://www.espn.com/nba/player/gamelog/_/id/4278039/nickeil-alexander-walker,NO
Jose Alvarado,https://www.espn.com/nba/player/gamelog/_/id/4277869/jose-alvarado,NO
Gary Clark,https://www.espn.com/nba/player/gamelog/_/id/3132042/gary-clark,NO
Devonte' Graham,https://www.espn.com/nba/player/gamelog/_/id/3133601/devonte-graham,NO
Jared Harper,https://www.espn.com/nba/player/gamelog/_/id/4066248/jared-harper,NO
Josh Hart,https://www.espn.com/nba/player/gamelog/_/id/3062679/josh-hart,NO
Jaxson Hayes,https://www.espn.com/nba/player/gamelog/_/id/4397077/jaxson-hayes,NO
Willy Hernangomez,https://www.espn.com/nba/player/gamelog/_/id/2999409/willy-hernangomez,NO
Feron Hunt,https://www.espn.com/nba/player/gamelog/_/id/4396638/feron-hunt,NO
Brandon Ingram,https://www.espn.com/nba/player/gamelog/_/id/3913176/brandon-ingram,NO
Herbert Jones,https://www.espn.com/nba/player/gamelog/_/id/4277813/herbert-jones,NO
Kira Lewis Jr.,https://www.espn.com/nba/player/gamelog/_/id/4395698/kira-lewis-jr,NO
Didi Louzada,https://www.espn.com/nba/player/gamelog/_/id/4423885/didi-louzada,NO
Naji Marshall,https://www.espn.com/nba/player/gamelog/_/id/4278594/naji-marshall,NO
Trey Murphy III,https://www.espn.com/nba/player/gamelog/_/id/4397688/trey-murphy-iii,NO
Tomas Satoransky,https://www.espn.com/nba/player/gamelog/_/id/6621/tomas-satoransky,NO
Garrett Temple,https://www.espn.com/nba/player/gamelog/_/id/4023/garrett-temple,NO
Jonas Valanciunas,https://www.espn.com/nba/player/gamelog/_/id/6477/jonas-valanciunas,NO
Zion Williamson,https://www.espn.com/nba/player/gamelog/_/id/4395628/zion-williamson,NO
Keita Bates-Diop,https://www.espn.com/nba/player/gamelog/_/id/3136779/keita-bates-diop,SA
Devontae Cacok,https://www.espn.com/nba/player/gamelog/_/id/3946974/devontae-cacok,SA
Zach Collins,https://www.espn.com/nba/player/gamelog/_/id/4066650/zach-collins,SA
Drew Eubanks,https://www.espn.com/nba/player/gamelog/_/id/3914285/drew-eubanks,SA
Juancho Hernangomez,https://www.espn.com/nba/player/gamelog/_/id/4017839/juancho-hernangomez,SA
Keldon Johnson,https://www.espn.com/nba/player/gamelog/_/id/4395723/keldon-johnson,SA
Tre Jones,https://www.espn.com/nba/player/gamelog/_/id/4395626/tre-jones,SA
Jock Landale,https://www.espn.com/nba/player/gamelog/_/id/3146557/jock-landale,SA
Doug McDermott,https://www.espn.com/nba/player/gamelog/_/id/2528588/doug-mcdermott,SA
Jaylen Morris,https://www.espn.com/nba/player/gamelog/_/id/3952343/jaylen-morris,SA
Dejounte Murray,https://www.espn.com/nba/player/gamelog/_/id/3907497/dejounte-murray,SA
Jakob Poeltl,https://www.espn.com/nba/player/gamelog/_/id/3134908/jakob-poeltl,SA
Joshua Primo,https://www.espn.com/nba/player/gamelog/_/id/4702176/joshua-primo,SA
Devin Vassell,https://www.espn.com/nba/player/gamelog/_/id/4395630/devin-vassell,SA
Lonnie Walker IV,https://www.espn.com/nba/player/gamelog/_/id/4277890/lonnie-walker-iv,SA
Derrick White,https://www.espn.com/nba/player/gamelog/_/id/3078576/derrick-white,SA
Joe Wieskamp,https://www.espn.com/nba/player/gamelog/_/id/4397033/joe-wieskamp,SA
Thaddeus Young,https://www.espn.com/nba/player/gamelog/_/id/3244/thaddeus-young,SA
Bogdan Bogdanovic,https://www.espn.com/nba/player/gamelog/_/id/3037789/bogdan-bogdanovic,ATL
Clint Capela,https://www.espn.com/nba/player/gamelog/_/id/3102529/clint-capela,ATL
John Collins,https://www.espn.com/nba/player/gamelog/_/id/3908845/john-collins,ATL
Sharife Cooper,https://www.espn.com/nba/player/gamelog/_/id/4432173/sharife-cooper,ATL
Gorgui Dieng,https://www.espn.com/nba/player/gamelog/_/id/2534781/gorgui-dieng,ATL
Danilo Gallinari,https://www.espn.com/nba/player/gamelog/_/id/3428/danilo-gallinari,ATL
Kevin Huerter,https://www.espn.com/nba/player/gamelog/_/id/4066372/kevin-huerter,ATL
De'Andre Hunter,https://www.espn.com/nba/player/gamelog/_/id/4065732/deandre-hunter,ATL
Jalen Johnson,https://www.espn.com/nba/player/gamelog/_/id/4701230/jalen-johnson,ATL
Kevin Knox II,https://www.espn.com/nba/player/gamelog/_/id/4278075/kevin-knox-ii,ATL
Timothe Luwawu-Cabarrot,https://www.espn.com/nba/player/gamelog/_/id/3893019/timothe-luwawu-cabarrot,ATL
Skylar Mays,https://www.espn.com/nba/player/gamelog/_/id/4066269/skylar-mays,ATL
Onyeka Okongwu,https://www.espn.com/nba/player/gamelog/_/id/4431680/onyeka-okongwu,ATL
Lou Williams,https://www.espn.com/nba/player/gamelog/_/id/2799/lou-williams,ATL
Delon Wright,https://www.espn.com/nba/player/gamelog/_/id/3064447/delon-wright,ATL
Trae Young,https://www.espn.com/nba/player/gamelog/_/id/4277905/trae-young,ATL
LaMelo Ball,https://www.espn.com/nba/player/gamelog/_/id/4432816/lamelo-ball,CHA
James Bouknight,https://www.espn.com/nba/player/gamelog/_/id/4431712/james-bouknight,CHA
Miles Bridges,https://www.espn.com/nba/player/gamelog/_/id/4066383/miles-bridges,CHA
Vernon Carey Jr.,https://www.espn.com/nba/player/gamelog/_/id/4431669/vernon-carey-jr,CHA
Gordon Hayward,https://www.espn.com/nba/player/gamelog/_/id/4249/gordon-hayward,CHA
Kai Jones,https://www.espn.com/nba/player/gamelog/_/id/4431699/kai-jones,CHA
Arnoldas Kulboka,https://www.espn.com/nba/player/gamelog/_/id/4230551/arnoldas-kulboka,CHA
Scottie Lewis,https://www.espn.com/nba/player/gamelog/_/id/4432812/scottie-lewis,CHA
Cody Martin,https://www.espn.com/nba/player/gamelog/_/id/3138161/cody-martin,CHA
Jalen McDaniels,https://www.espn.com/nba/player/gamelog/_/id/4066731/jalen-mcdaniels,CHA
Kelly Oubre Jr.,https://www.espn.com/nba/player/gamelog/_/id/3133603/kelly-oubre-jr,CHA
Mason Plumlee,https://www.espn.com/nba/player/gamelog/_/id/2488653/mason-plumlee,CHA
Nick Richards,https://www.espn.com/nba/player/gamelog/_/id/4278076/nick-richards,CHA
Terry Rozier,https://www.espn.com/nba/player/gamelog/_/id/3074752/terry-rozier,CHA
Ish Smith,https://www.espn.com/nba/player/gamelog/_/id/4305/ish-smith,CHA
JT Thor,https://www.espn.com/nba/player/gamelog/_/id/4702233/jt-thor,CHA
P.J. Washington,https://www.espn.com/nba/player/gamelog/_/id/4278078/pj-washington,CHA
Bam Adebayo,https://www.espn.com/nba/player/gamelog/_/id/4066261/bam-adebayo,MIA
Jimmy Butler,https://www.espn.com/nba/player/gamelog/_/id/6430/jimmy-butler,MIA
Dewayne Dedmon,https://www.espn.com/nba/player/gamelog/_/id/2580913/dewayne-dedmon,MIA
Marcus Garrett,https://www.espn.com/nba/player/gamelog/_/id/4277892/marcus-garrett,MIA
Kyle Guy,https://www.espn.com/nba/player/gamelog/_/id/4065730/kyle-guy,MIA
Udonis Haslem,https://www.espn.com/nba/player/gamelog/_/id/2184/udonis-haslem,MIA
Tyler Herro,https://www.espn.com/nba/player/gamelog/_/id/4395725/tyler-herro,MIA
Haywood Highsmith,https://www.espn.com/nba/player/gamelog/_/id/4291678/haywood-highsmith,MIA
Aric Holman,https://www.espn.com/nba/player/gamelog/_/id/3907360/aric-holman,MIA
Kyle Lowry,https://www.espn.com/nba/player/gamelog/_/id/3012/kyle-lowry,MIA
Caleb Martin,https://www.espn.com/nba/player/gamelog/_/id/3138160/caleb-martin,MIA
Markieff Morris,https://www.espn.com/nba/player/gamelog/_/id/6461/markieff-morris,MIA
KZ Okpala,https://www.espn.com/nba/player/gamelog/_/id/4278521/kz-okpala,MIA
Victor Oladipo,https://www.espn.com/nba/player/gamelog/_/id/2527963/victor-oladipo,MIA
Duncan Robinson,https://www.espn.com/nba/player/gamelog/_/id/3157465/duncan-robinson,MIA
Chris Silva,https://www.espn.com/nba/player/gamelog/_/id/3923253/chris-silva,MIA
Nik Stauskas,https://www.espn.com/nba/player/gamelog/_/id/2991042/nik-stauskas,MIA
Max Strus,https://www.espn.com/nba/player/gamelog/_/id/4065778/max-strus,MIA
P.J. Tucker,https://www.espn.com/nba/player/gamelog/_/id/3033/pj-tucker,MIA
Gabe Vincent,https://www.espn.com/nba/player/gamelog/_/id/3137259/gabe-vincent,MIA
Omer Yurtseven,https://www.espn.com/nba/player/gamelog/_/id/3074213/omer-yurtseven,MIA
Cole Anthony,https://www.espn.com/nba/player/gamelog/_/id/4432809/cole-anthony,ORL
Mo Bamba,https://www.espn.com/nba/player/gamelog/_/id/4277919/mo-bamba,ORL
Ignas Brazdeikis,https://www.espn.com/nba/player/gamelog/_/id/4397205/ignas-brazdeikis,ORL
Wendell Carter Jr.,https://www.espn.com/nba/player/gamelog/_/id/4277847/wendell-carter-jr,ORL
Michael Carter-Williams,https://www.espn.com/nba/player/gamelog/_/id/2596108/michael-carter-williams,ORL
Tim Frazier,https://www.espn.com/nba/player/gamelog/_/id/2488945/tim-frazier,ORL
Markelle Fultz,https://www.espn.com/nba/player/gamelog/_/id/4066636/markelle-fultz,ORL
Freddie Gillespie,https://www.espn.com/nba/player/gamelog/_/id/4277886/freddie-gillespie,ORL
Hassani Gravett,https://www.espn.com/nba/player/gamelog/_/id/4066221/hassani-gravett,ORL
R.J. Hampton,https://www.espn.com/nba/player/gamelog/_/id/4590530/rj-hampton,ORL
Gary Harris,https://www.espn.com/nba/player/gamelog/_/id/2999547/gary-harris,ORL
Jonathan Isaac,https://www.espn.com/nba/player/gamelog/_/id/4065654/jonathan-isaac,ORL
Robin Lopez,https://www.espn.com/nba/player/gamelog/_/id/3447/robin-lopez,ORL
E'Twaun Moore,https://www.espn.com/nba/player/gamelog/_/id/6460/etwaun-moore,ORL
Mychal Mulder,https://www.espn.com/nba/player/gamelog/_/id/3936298/mychal-mulder,ORL
Chuma Okeke,https://www.espn.com/nba/player/gamelog/_/id/4278052/chuma-okeke,ORL
Terrence Ross,https://www.espn.com/nba/player/gamelog/_/id/6619/terrence-ross,ORL
Admiral Schofield,https://www.espn.com/nba/player/gamelog/_/id/3918423/admiral-schofield,ORL
Jalen Suggs,https://www.espn.com/nba/player/gamelog/_/id/4432165/jalen-suggs,ORL
Franz Wagner,https://www.espn.com/nba/player/gamelog/_/id/4566434/franz-wagner,ORL
Moritz Wagner,https://www.espn.com/nba/player/gamelog/_/id/3150844/moritz-wagner,ORL
Deni Avdija,https://www.espn.com/nba/player/gamelog/_/id/4683021/deni-avdija,WSH
Joel Ayayi,https://www.espn.com/nba/player/gamelog/_/id/4280150/joel-ayayi,WSH
Bradley Beal,https://www.espn.com/nba/player/gamelog/_/id/6580/bradley-beal,WSH
Davis Bertans,https://www.espn.com/nba/player/gamelog/_/id/6426/davis-bertans,WSH
Thomas Bryant,https://www.espn.com/nba/player/gamelog/_/id/3934723/thomas-bryant,WSH
Kentavious Caldwell-Pope,https://www.espn.com/nba/player/gamelog/_/id/2581018/kentavious-caldwell-pope,WSH
Spencer Dinwiddie,https://www.espn.com/nba/player/gamelog/_/id/2580782/spencer-dinwiddie,WSH
Jaime Echenique,https://www.espn.com/nba/player/gamelog/_/id/4396682/jaime-echenique,WSH
Daniel Gafford,https://www.espn.com/nba/player/gamelog/_/id/4278049/daniel-gafford,WSH
Anthony Gill,https://www.espn.com/nba/player/gamelog/_/id/2581184/anthony-gill,WSH
Rui Hachimura,https://www.espn.com/nba/player/gamelog/_/id/4066648/rui-hachimura,WSH
Montrezl Harrell,https://www.espn.com/nba/player/gamelog/_/id/2991055/montrezl-harrell,WSH
Aaron Holiday,https://www.espn.com/nba/player/gamelog/_/id/3922230/aaron-holiday,WSH
Alize Johnson,https://www.espn.com/nba/player/gamelog/_/id/4067045/alize-johnson,WSH
Corey Kispert,https://www.espn.com/nba/player/gamelog/_/id/4280151/corey-kispert,WSH
Kyle Kuzma,https://www.espn.com/nba/player/gamelog/_/id/3134907/kyle-kuzma,WSH
Raul Neto,https://www.espn.com/nba/player/gamelog/_/id/2968361/raul-neto,WSH
Craig Sword,https://www.espn.com/nba/player/gamelog/_/id/2991312/craig-sword,WSH
Isaiah Todd,https://www.espn.com/nba/player/gamelog/_/id/4715198/isaiah-todd,WSH
Brad Wanamaker,https://www.espn.com/nba/player/gamelog/_/id/6507/brad-wanamaker,WSH
Tremont Waters,https://www.espn.com/nba/player/gamelog/_/id/4278080/tremont-waters,WSH
Cassius Winston,https://www.espn.com/nba/player/gamelog/_/id/4066382/cassius-winston,WSH
Will Barton,https://www.espn.com/nba/player/gamelog/_/id/6579/will-barton,DEN
Facundo Campazzo,https://www.espn.com/nba/player/gamelog/_/id/2968334/facundo-campazzo,DEN
Vlatko Cancar,https://www.espn.com/nba/player/gamelog/_/id/4230557/vlatko-cancar,DEN
DeMarcus Cousins,https://www.espn.com/nba/player/gamelog/_/id/4258/demarcus-cousins,DEN
James Ennis III,https://www.espn.com/nba/player/gamelog/_/id/2579321/james-ennis-iii,DEN
Bryn Forbes,https://www.espn.com/nba/player/gamelog/_/id/2994526/bryn-forbes,DEN
Aaron Gordon,https://www.espn.com/nba/player/gamelog/_/id/3064290/aaron-gordon,DEN
JaMychal Green,https://www.espn.com/nba/player/gamelog/_/id/2327577/jamychal-green,DEN
Jeff Green,https://www.espn.com/nba/player/gamelog/_/id/3209/jeff-green,DEN
Markus Howard,https://www.espn.com/nba/player/gamelog/_/id/4065805/markus-howard,DEN
Bones Hyland,https://www.espn.com/nba/player/gamelog/_/id/4592492/bones-hyland,DEN
Nikola Jokic,https://www.espn.com/nba/player/gamelog/_/id/3112335/nikola-jokic,DEN
Carlik Jones,https://www.espn.com/nba/player/gamelog/_/id/4067735/carlik-jones,DEN
Monte Morris,https://www.espn.com/nba/player/gamelog/_/id/3059310/monte-morris,DEN
Jamal Murray,https://www.espn.com/nba/player/gamelog/_/id/3936299/jamal-murray,DEN
Zeke Nnaji,https://www.espn.com/nba/player/gamelog/_/id/4431690/zeke-nnaji,DEN
Michael Porter Jr.,https://www.espn.com/nba/player/gamelog/_/id/4278104/michael-porter-jr,DEN
Davon Reed,https://www.espn.com/nba/player/gamelog/_/id/3059262/davon-reed,DEN
Austin Rivers,https://www.espn.com/nba/player/gamelog/_/id/6617/austin-rivers,DEN
Rayjon Tucker,https://www.espn.com/nba/player/gamelog/_/id/3908819/rayjon-tucker,DEN
Malik Beasley,https://www.espn.com/nba/player/gamelog/_/id/3907822/malik-beasley,MIN
Patrick Beverley,https://www.espn.com/nba/player/gamelog/_/id/3964/patrick-beverley,MIN
Leandro Bolmaro,https://www.espn.com/nba/player/gamelog/_/id/4683025/leandro-bolmaro,MIN
Anthony Edwards,https://www.espn.com/nba/player/gamelog/_/id/4594268/anthony-edwards,MIN
Nathan Knight,https://www.espn.com/nba/player/gamelog/_/id/4067325/nathan-knight,MIN
Jake Layman,https://www.espn.com/nba/player/gamelog/_/id/2982268/jake-layman,MIN
Jaden McDaniels,https://www.espn.com/nba/player/gamelog/_/id/4431671/jaden-mcdaniels,MIN
Jordan McLaughlin,https://www.espn.com/nba/player/gamelog/_/id/3134916/jordan-mclaughlin,MIN
Jaylen Nowell,https://www.espn.com/nba/player/gamelog/_/id/4278541/jaylen-nowell,MIN
Josh Okogie,https://www.espn.com/nba/player/gamelog/_/id/4065663/josh-okogie,MIN
Taurean Prince,https://www.espn.com/nba/player/gamelog/_/id/2990962/taurean-prince,MIN
Naz Reid,https://www.espn.com/nba/player/gamelog/_/id/4396971/naz-reid,MIN
D'Angelo Russell,https://www.espn.com/nba/player/gamelog/_/id/3136776/dangelo-russell,MIN
Karl-Anthony Towns,https://www.espn.com/nba/player/gamelog/_/id/3136195/karl-anthony-towns,MIN
Jarred Vanderbilt,https://www.espn.com/nba/player/gamelog/_/id/4278077/jarred-vanderbilt,MIN
McKinley Wright IV,https://www.espn.com/nba/player/gamelog/_/id/4278507/mckinley-wright-iv,MIN
Darius Bazley,https://www.espn.com/nba/player/gamelog/_/id/4423545/darius-bazley,OKC
Mamadi Diakite,https://www.espn.com/nba/player/gamelog/_/id/3947156/mamadi-diakite,OKC
Luguentz Dort,https://www.espn.com/nba/player/gamelog/_/id/4397020/luguentz-dort,OKC
Rob Edwards,https://www.espn.com/nba/player/gamelog/_/id/3914639/rob-edwards,OKC
Derrick Favors,https://www.espn.com/nba/player/gamelog/_/id/4257/derrick-favors,OKC
Josh Giddey,https://www.espn.com/nba/player/gamelog/_/id/4871145/josh-giddey,OKC
Shai Gilgeous-Alexander,https://www.espn.com/nba/player/gamelog/_/id/4278073/shai-gilgeous-alexander,OKC
Jaylen Hoard,https://www.espn.com/nba/player/gamelog/_/id/4395688/jaylen-hoard,OKC
Scotty Hopson,https://www.espn.com/nba/player/gamelog/_/id/2328418/scotty-hopson,OKC
Ty Jerome,https://www.espn.com/nba/player/gamelog/_/id/4065733/ty-jerome,OKC
Vit Krejci,https://www.espn.com/nba/player/gamelog/_/id/4578893/vit-krejci,OKC
Theo Maledon,https://www.espn.com/nba/player/gamelog/_/id/4683027/theo-maledon,OKC
Tre Mann,https://www.espn.com/nba/player/gamelog/_/id/4432819/tre-mann,OKC
Mike Muscala,https://www.espn.com/nba/player/gamelog/_/id/2490089/mike-muscala,OKC
Aleksej Pokusevski,https://www.espn.com/nba/player/gamelog/_/id/4683018/aleksej-pokusevski,OKC
Jeremiah Robinson-Earl,https://www.espn.com/nba/player/gamelog/_/id/4432813/jeremiah-robinson-earl,OKC
Isaiah Roby,https://www.espn.com/nba/player/gamelog/_/id/4066392/isaiah-roby,OKC
Paul Watson,https://www.espn.com/nba/player/gamelog/_/id/3058030/paul-watson,OKC
Aaron Wiggins,https://www.espn.com/nba/player/gamelog/_/id/4397183/aaron-wiggins,OKC
Kenrich Williams,https://www.espn.com/nba/player/gamelog/_/id/3133626/kenrich-williams,OKC
Keljin Blevins,https://www.espn.com/nba/player/gamelog/_/id/3152335/keljin-blevins,POR
Greg Brown III,https://www.espn.com/nba/player/gamelog/_/id/4432161/greg-brown-iii,POR
Robert Covington,https://www.espn.com/nba/player/gamelog/_/id/2490620/robert-covington,POR
Jarron Cumberland,https://www.espn.com/nba/player/gamelog/_/id/4066486/jarron-cumberland,POR
CJ Elleby,https://www.espn.com/nba/player/gamelog/_/id/4397166/cj-elleby,POR
Damian Lillard,https://www.espn.com/nba/player/gamelog/_/id/6606/damian-lillard,POR
Nassir Little,https://www.espn.com/nba/player/gamelog/_/id/4395652/nassir-little,POR
CJ McCollum,https://www.espn.com/nba/player/gamelog/_/id/2490149/cj-mccollum,POR
Cameron McGriff,https://www.espn.com/nba/player/gamelog/_/id/4066315/cameron-mcgriff,POR
Ben McLemore,https://www.espn.com/nba/player/gamelog/_/id/2578213/ben-mclemore,POR
Larry Nance Jr.,https://www.espn.com/nba/player/gamelog/_/id/2580365/larry-nance-jr,POR
Jusuf Nurkic,https://www.espn.com/nba/player/gamelog/_/id/3102530/jusuf-nurkic,POR
Reggie Perry,https://www.espn.com/nba/player/gamelog/_/id/4396959/reggie-perry,POR
Norman Powell,https://www.espn.com/nba/player/gamelog/_/id/2595516/norman-powell,POR
Anfernee Simons,https://www.espn.com/nba/player/gamelog/_/id/4351851/anfernee-simons,POR
Dennis Smith Jr.,https://www.espn.com/nba/player/gamelog/_/id/4065697/dennis-smith-jr,POR
Tony Snell,https://www.espn.com/nba/player/gamelog/_/id/2528353/tony-snell,POR
Trendon Watford,https://www.espn.com/nba/player/gamelog/_/id/4431675/trendon-watford,POR
Brandon Williams,https://www.espn.com/nba/player/gamelog/_/id/4397040/brandon-williams,POR
Cody Zeller,https://www.espn.com/nba/player/gamelog/_/id/2579258/cody-zeller,POR
Udoka Azubuike,https://www.espn.com/nba/player/gamelog/_/id/4066299/udoka-azubuike,UTAH
Bojan Bogdanovic,https://www.espn.com/nba/player/gamelog/_/id/3593/bojan-bogdanovic,UTAH
Jared Butler,https://www.espn.com/nba/player/gamelog/_/id/4395695/jared-butler,UTAH
Zylan Cheatham,https://www.espn.com/nba/player/gamelog/_/id/3137713/zylan-cheatham,UTAH
Jordan Clarkson,https://www.espn.com/nba/player/gamelog/_/id/2528426/jordan-clarkson,UTAH
Mike Conley,https://www.espn.com/nba/player/gamelog/_/id/3195/mike-conley,UTAH
Trent Forrest,https://www.espn.com/nba/player/gamelog/_/id/4065656/trent-forrest,UTAH
Rudy Gay,https://www.espn.com/nba/player/gamelog/_/id/3005/rudy-gay,UTAH
Rudy Gobert,https://www.espn.com/nba/player/gamelog/_/id/3032976/rudy-gobert,UTAH
Danuel House Jr.,https://www.espn.com/nba/player/gamelog/_/id/2991155/danuel-house-jr,UTAH
Elijah Hughes,https://www.espn.com/nba/player/gamelog/_/id/4066446/elijah-hughes,UTAH
Joe Ingles,https://www.espn.com/nba/player/gamelog/_/id/2968436/joe-ingles,UTAH
Donovan Mitchell,https://www.espn.com/nba/player/gamelog/_/id/3908809/donovan-mitchell,UTAH
Royce O'Neale,https://www.espn.com/nba/player/gamelog/_/id/2583632/royce-oneale,UTAH
Eric Paschall,https://www.espn.com/nba/player/gamelog/_/id/3133817/eric-paschall,UTAH
Norvel Pelle,https://www.espn.com/nba/player/gamelog/_/id/2608892/norvel-pelle,UTAH
Denzel Valentine,https://www.espn.com/nba/player/gamelog/_/id/2999549/denzel-valentine,UTAH
Hassan Whiteside,https://www.espn.com/nba/player/gamelog/_/id/4262/hassan-whiteside,UTAH
